,Unnamed: 0,Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Duration_Category,Duration_h_int
3407,4285,Air India,9/06/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30 10 Jun,30h 30m,2 stops,No info,10151.0,Extreme duration,30
3408,4286,Air India,21/06/2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,5201.0,Short-haul,2
3409,4287,Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1 stop,No info,13067.0,Medium,8
3410,4288,IndiGo,24/03/2019,Mumbai,Hyderabad,BOM → HYD,02:30,04:00,1h 30m,non-stop,No info,2754.0,Short-haul,1
3411,4289,Air India,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,21:50,12h 25m,1 stop,No info,8366.0,Long-haul,12
3412,4290,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19:50 22 May,24h 55m,1 stop,In-flight meal not included,10844.0,Extreme duration,24
3413,4291,Vistara,18/06/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,4878.0,Short-haul,2
3414,4293,Jet Airways,15/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:30,04:25 16 Jun,22h 55m,2 stops,No info,11507.0,Extreme duration,22
3415,4294,IndiGo,12/06/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,4804.0,Short-haul,2
3416,4295,Air India,12/06/2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,5201.0,Short-haul,3
3417,4296,Jet Airways,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25 02 Jun,8h 55m,2 stops,In-flight meal not included,10368.0,Medium,8
3418,4297,Vistara,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,18:50 07 Jun,22h 30m,1 stop,No info,8820.0,Extreme duration,22
3419,4298,Jet Airways,18/03/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4160.0,Short-haul,1
3420,4299,Air India,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8891.0,Medium,9
3421,4300,Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,14:25 07 Jun,21h 25m,1 stop,In-flight meal not included,10539.0,Extreme duration,21
3422,4301,SpiceJet,1/04/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,3971.0,Short-haul,2
3423,4302,IndiGo,27/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,6093.0,Long-haul,13
3424,4303,Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,12:50,19:15,6h 25m,1 stop,No info,8266.0,Medium,6
3425,4304,Air India,18/05/2019,Delhi,Cochin,DEL → MAA → COK,12:30,09:25 19 May,20h 55m,1 stop,No info,7480.0,Extreme duration,20
3426,4306,Air India,12/06/2019,Delhi,Cochin,DEL → BLR → COK,20:30,23:00 13 Jun,26h 30m,1 stop,No info,8907.0,Extreme duration,26
3427,4307,Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:00,10h 15m,1 stop,No info,11789.0,Long-haul,10
3428,4308,Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,18:50,7h 20m,1 stop,No info,15135.0,Medium,7
3429,4309,Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,08:30,19:15,10h 45m,1 stop,No info,7887.0,Long-haul,10
3430,4310,IndiGo,15/05/2019,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,6818.0,Medium,7
3431,4311,IndiGo,9/03/2019,Chennai,Kolkata,MAA → CCU,05:15,07:35,2h 20m,non-stop,No info,6482.0,Short-haul,2
3432,4313,Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,04:45 25 Mar,20h 20m,1 stop,No info,11507.0,Extreme duration,20
3433,4314,Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,In-flight meal not included,10262.0,Long-haul,11
3434,4315,Jet Airways,9/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 10 Jun,13h 50m,2 stops,No info,13376.0,Long-haul,13
3435,4316,Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,No info,10197.0,Medium,9
3436,4317,Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:15,7h 50m,1 stop,No info,7997.0,Medium,7
3437,4319,Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,In-flight meal not included,12373.0,Medium,9
3438,4320,Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:30 10 Jun,12h 40m,1 stop,No info,6795.0,Long-haul,12
3439,4322,Air India,24/03/2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1h 30m,non-stop,No info,2575.0,Short-haul,1
3440,4323,Air India,24/05/2019,Kolkata,Banglore,CCU → GAU → BLR,09:50,21:05,11h 15m,1 stop,No info,7662.0,Long-haul,11
3441,4325,Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,10844.0,Long-haul,12
3442,4326,IndiGo,6/06/2019,Chennai,Kolkata,MAA → CCU,05:15,07:40,2h 25m,non-stop,No info,3540.0,Short-haul,2
3443,4327,Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:35 04 Mar,15h 35m,1 stop,No info,16863.0,Long-haul,15
3444,4328,Air India,3/05/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,6121.0,Short-haul,2
3445,4329,IndiGo,09/03/2019,Banglore,New Delhi,BLR → MAA → DEL,06:25,11:30,5h 5m,1 stop,No info,8434.0,Medium,5
3446,4330,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:35,6h 35m,1 stop,No info,14151.0,Medium,6
3447,4331,Jet Airways,6/06/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,No info,14441.0,Medium,7
3448,4332,GoAir,1/06/2019,Banglore,Delhi,BLR → DEL,11:40,14:30,2h 50m,non-stop,,3898.0,Short-haul,2
3449,4333,Jet Airways,9/04/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,12:35 10 Apr,13h 30m,2 stops,No info,9483.0,Long-haul,13
3450,4334,Air Asia,12/04/2019,Banglore,Delhi,BLR → DEL,04:55,07:45,2h 50m,non-stop,No info,4282.0,Short-haul,2
3451,4336,Jet Airways,6/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,04:25 08 Mar,33h 15m,2 stops,No info,16809.0,Extreme duration,33
3452,4337,Jet Airways,9/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,12:35 10 May,23h 10m,2 stops,No info,16704.0,Extreme duration,23
3453,4338,GoAir,24/06/2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,3898.0,Short-haul,2
3454,4340,IndiGo,27/05/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,5224.0,Short-haul,2
3455,4341,IndiGo,6/04/2019,Banglore,Delhi,BLR → DEL,18:55,21:50,2h 55m,non-stop,No info,4823.0,Short-haul,2
3456,4342,IndiGo,3/03/2019,Delhi,Cochin,DEL → BOM → COK,04:45,15:30,10h 45m,1 stop,No info,14871.0,Long-haul,10
3457,4344,IndiGo,3/05/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,5224.0,Short-haul,2
3458,4346,IndiGo,27/06/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1h 30m,non-stop,No info,2754.0,Short-haul,1
3459,4347,IndiGo,1/06/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:40,1h 35m,non-stop,No info,2227.0,Short-haul,1
3460,4350,Vistara,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,22:40,15h 30m,1 stop,No info,9397.0,Long-haul,15
3461,4351,Vistara,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,10:45 13 Jun,27h 35m,1 stop,No info,8452.0,Extreme duration,27
3462,4352,IndiGo,3/04/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 04 Apr,2h 50m,non-stop,,4591.0,Short-haul,2
3463,4353,IndiGo,1/04/2019,Kolkata,Banglore,CCU → PNQ → BLR,21:00,02:15 02 Apr,5h 15m,1 stop,No info,5930.0,Medium,5
3464,4354,Air India,6/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14h 35m,2 stops,No info,10991.0,Long-haul,14
3465,4355,SpiceJet,3/03/2019,Kolkata,Banglore,CCU → BLR,06:55,09:35,2h 40m,non-stop,No info,4622.0,Short-haul,2
3466,4356,Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,No info,14714.0,Medium,7
3467,4357,IndiGo,18/06/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823.0,Short-haul,2
3468,4359,Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:35,6h 35m,1 stop,In-flight meal not included,10703.0,Medium,6
3469,4360,Vistara,3/05/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,8028.0,Short-haul,2
3470,4361,Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:10,11h 40m,1 stop,No info,13759.0,Long-haul,11
3471,4362,IndiGo,12/06/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,3943.0,Short-haul,2
3472,4363,IndiGo,21/03/2019,Banglore,New Delhi,BLR → DEL,00:40,03:25,2h 45m,non-stop,No info,4944.0,Short-haul,2
3473,4364,Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,In-flight meal not included,10262.0,Medium,5
3474,4365,SpiceJet,6/06/2019,Kolkata,Banglore,CCU → KNU → BLR,11:35,18:50,7h 15m,1 stop,No info,8479.0,Medium,7
3475,4366,IndiGo,3/06/2019,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,7514.0,Medium,8
3476,4367,Air India,6/05/2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,6934.0,Short-haul,3
3477,4369,Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,In-flight meal not included,8085.0,Long-haul,11
3478,4370,Vistara,9/03/2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,7266.0,Short-haul,3
3479,4371,IndiGo,3/06/2019,Delhi,Cochin,DEL → BLR → COK,17:05,22:25,5h 20m,1 stop,No info,6493.0,Medium,5
3480,4373,Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 22 May,6h 30m,1 stop,No info,7485.0,Medium,6
3481,4374,Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,04:25 07 Jun,15h 25m,1 stop,In-flight meal not included,10262.0,Long-haul,15
3482,4375,Vistara,21/03/2019,Banglore,New Delhi,BLR → DEL,09:50,12:35,2h 45m,non-stop,No info,4878.0,Short-haul,2
3483,4376,Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 13 Jun,6h 30m,1 stop,No info,7198.0,Medium,6
3484,4377,Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,09:00 07 Mar,16h 5m,1 stop,No info,17261.0,Long-haul,16
3485,4380,Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:15,12h 35m,1 stop,No info,8614.0,Long-haul,12
3486,4381,Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,19:45 28 Mar,27h 45m,1 stop,No info,12032.0,Extreme duration,27
3487,4382,Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,13:15,6h 15m,1 stop,No info,12284.0,Medium,6
3488,4383,GoAir,27/05/2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,3419.0,Short-haul,2
3489,4384,IndiGo,21/03/2019,Delhi,Cochin,DEL → HYD → COK,16:10,22:20,6h 10m,1 stop,No info,6528.0,Medium,6
3490,4386,Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,9732.0,Medium,7
3491,4387,IndiGo,15/04/2019,Delhi,Cochin,DEL → HYD → COK,06:50,12:10,5h 20m,1 stop,No info,5761.0,Medium,5
3492,4388,Air India,6/06/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,07:00,05:25 07 Jun,22h 25m,2 stops,No info,12009.0,Extreme duration,22
3493,4389,Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,05:45,08:15 19 May,26h 30m,1 stop,In-flight meal not included,8586.0,Extreme duration,26
3494,4390,Jet Airways,24/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,6144.0,Short-haul,3
3495,4391,SpiceJet,24/05/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No check-in baggage included,3257.0,Short-haul,2
3496,4394,Air India,6/03/2019,Mumbai,Hyderabad,BOM → AMD → ISK → HYD,05:30,14:50,9h 20m,2 stops,No info,13757.0,Medium,9
3497,4396,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 22 May,9h 45m,1 stop,In-flight meal not included,9663.0,Medium,9
3498,4397,Air India,9/05/2019,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 10 May,25h 35m,1 stop,No info,6587.0,Extreme duration,25
3499,4398,SpiceJet,6/05/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,3311.0,Short-haul,2
3500,4399,SpiceJet,18/05/2019,Delhi,Cochin,DEL → MAA → COK,06:05,11:20,5h 15m,1 stop,No info,6297.0,Medium,5
3501,4400,Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19:50 13 May,24h 55m,1 stop,In-flight meal not included,10844.0,Extreme duration,24
3502,4401,IndiGo,27/05/2019,Mumbai,Hyderabad,BOM → HYD,09:10,10:40,1h 30m,non-stop,No info,4049.0,Short-haul,1
3503,4402,Air India,3/06/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,6961.0,Short-haul,2
3504,4404,Jet Airways,9/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 10 May,26h 55m,2 stops,In-flight meal not included,13029.0,Extreme duration,26
3505,4405,SpiceJet,6/05/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3859.0,Short-haul,2
3506,4406,Air India,12/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,18:45,19:15 13 Jun,24h 30m,2 stops,No info,11732.0,Extreme duration,24
3507,4407,Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:00,10h 15m,1 stop,No info,12524.0,Long-haul,10
3508,4409,Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,12:35,10h 20m,1 stop,In-flight meal not included,10262.0,Long-haul,10
3509,4410,Jet Airways,24/06/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344.0,Medium,7
3510,4411,Jet Airways,18/04/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,7229.0,Short-haul,3
3511,4412,Air India,12/06/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,08:55 13 Jun,23h 5m,2 stops,,14960.0,Extreme duration,23
3512,4413,Air India,12/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,06:50,07:40 13 Jun,24h 50m,2 stops,No info,13381.0,Extreme duration,24
3513,4414,Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:35 07 Mar,12h 45m,1 stop,No info,15147.0,Long-haul,12
3514,4415,Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40 07 May,22h 10m,1 stop,In-flight meal not included,8586.0,Extreme duration,22
3515,4416,IndiGo,6/05/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8h 10m,1 stop,No info,7054.0,Medium,8
3516,4417,Air Asia,18/03/2019,Kolkata,Banglore,CCU → BLR,22:50,01:20 19 Mar,2h 30m,non-stop,No info,4082.0,Short-haul,2
3517,4419,Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,In-flight meal not included,7064.0,Medium,6
3518,4420,Air India,21/03/2019,Banglore,New Delhi,BLR → HYD → DEL,08:15,08:50 19 Mar,24h 35m,1 stop,No info,4943.0,Extreme duration,24
3519,4422,Air India,12/05/2019,Kolkata,Banglore,CCU → GAU → BLR,09:50,21:05,11h 15m,1 stop,No info,8450.0,Long-haul,11
3520,4423,Jet Airways,9/05/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25 10 May,8h 25m,2 stops,In-flight meal not included,15318.0,Medium,8
3521,4424,IndiGo,3/05/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 04 May,2h 40m,non-stop,No info,4804.0,Short-haul,2
3522,4425,Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,16:20 07 Jun,20h 20m,1 stop,In-flight meal not included,10844.0,Extreme duration,20
3523,4426,IndiGo,1/04/2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1h 30m,non-stop,No info,3175.0,Short-haul,1
3524,4427,Air India,27/06/2019,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,19:15 28 Jun,30h 20m,2 stops,No info,12646.0,Extreme duration,30
3525,4428,Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,12:00 02 Apr,15h 30m,1 stop,No info,7893.0,Long-haul,15
3526,4429,Air India,24/05/2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,7171.0,Short-haul,2
3527,4431,Air India,27/06/2019,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,5201.0,Short-haul,3
3528,4433,IndiGo,15/05/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,3943.0,Short-haul,2
3529,4434,Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,21:00,13h 55m,1 stop,In-flight meal not included,10546.0,Long-haul,13
3530,4435,Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,19:15,19:00 19 May,23h 45m,1 stop,No info,15554.0,Extreme duration,23
3531,4436,Air India,15/04/2019,Banglore,Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,5228.0,Short-haul,2
3532,4439,Multiple carriers,9/05/2019,Delhi,Cochin,DEL → HYD → COK,09:45,22:30,12h 45m,1 stop,No info,8888.0,Long-haul,12
3533,4440,Vistara,24/03/2019,Banglore,New Delhi,BLR → DEL,16:00,18:35,2h 35m,non-stop,No info,5088.0,Short-haul,2
3534,4441,IndiGo,9/05/2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,3943.0,Short-haul,2
3535,4442,Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,21:50,12:35 10 May,14h 45m,1 stop,In-flight meal not included,12373.0,Long-haul,14
3536,4443,Multiple carriers,9/04/2019,Delhi,Cochin,DEL → BOM → COK,06:00,13:20,7h 20m,1 stop,No info,8323.0,Medium,7
3537,4444,Jet Airways,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,12:35 28 Jun,23h 10m,2 stops,No info,15339.0,Extreme duration,23
3538,4445,Vistara,6/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,11982.0,Short-haul,2
3539,4446,SpiceJet,12/05/2019,Kolkata,Banglore,CCU → IXB → BLR,15:55,21:25,5h 30m,1 stop,No info,3873.0,Medium,5
3540,4448,IndiGo,6/06/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,5054.0,Short-haul,2
3541,4449,Jet Airways,24/03/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,5678.0,Short-haul,1
3542,4450,IndiGo,21/05/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 22 May,2h 20m,non-stop,No info,5277.0,Short-haul,2
3543,4451,IndiGo,27/06/2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823.0,Short-haul,2
3544,4452,IndiGo,3/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,08:35,21:20,12h 45m,2 stops,,8049.0,Long-haul,12
3545,4453,SpiceJet,15/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543.0,Short-haul,2
3546,4454,Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,18:15,19:00 07 Jun,24h 45m,1 stop,In-flight meal not included,10262.0,Extreme duration,24
3547,4455,Air India,1/06/2019,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,05:15,19:15 02 Jun,38h,3 stops,,10703.0,Extreme duration,38
3548,4456,IndiGo,12/06/2019,Delhi,Cochin,DEL → BLR → COK,05:10,10:05,4h 55m,1 stop,No info,6496.0,Short-haul,4
3549,4457,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,In-flight meal not included,10844.0,Long-haul,11
3550,4458,Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,07:05,18:50,11h 45m,1 stop,No info,12032.0,Long-haul,11
3551,4459,Vistara,18/04/2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6741.0,Short-haul,3
3552,4460,IndiGo,9/05/2019,Banglore,Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,3943.0,Short-haul,2
3553,4461,SpiceJet,24/05/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,3841.0,Short-haul,2
3554,4462,Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:35 04 Mar,6h 35m,1 stop,No info,15288.0,Medium,6
3555,4463,Air India,18/03/2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1h 20m,non-stop,No info,2050.0,Short-haul,1
3556,4465,Jet Airways,21/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,18:50 22 Mar,23h 40m,2 stops,In-flight meal not included,6643.0,Extreme duration,23
3557,4467,IndiGo,15/05/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 16 May,2h 40m,non-stop,No info,4804.0,Short-haul,2
3558,4468,Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,07:40 19 Mar,23h 40m,1 stop,In-flight meal not included,7832.0,Extreme duration,23
3559,4470,IndiGo,27/06/2019,Delhi,Cochin,DEL → HYD → COK,08:35,16:10,7h 35m,1 stop,No info,6442.0,Medium,7
3560,4471,Jet Airways,24/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 26 May,29h 20m,2 stops,No info,15129.0,Extreme duration,29
3561,4472,Jet Airways,3/04/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,,4544.0,Short-haul,2
3562,4473,Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20 16 May,13h 20m,1 stop,In-flight meal not included,9663.0,Long-haul,13
3563,4474,Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,04:25 04 Jun,12h 25m,1 stop,No info,14714.0,Long-haul,12
3564,4475,Air India,27/05/2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:40,1h 20m,non-stop,No info,3100.0,Short-haul,1
3565,4476,Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,20:45 07 May,28h 15m,1 stop,In-flight meal not included,9663.0,Extreme duration,28
3566,4478,Air India,9/05/2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1h 20m,non-stop,No info,3100.0,Short-haul,1
3567,4479,Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,No info,13626.0,Medium,7
3568,4480,Jet Airways,24/03/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,5678.0,Short-haul,1
3569,4482,Air India,9/05/2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,5201.0,Short-haul,2
3570,4483,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,No info,14151.0,Long-haul,11
3571,4484,Air Asia,3/05/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,4483.0,Short-haul,2
3572,4485,IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 07 Apr,2h 35m,non-stop,No info,4174.0,Short-haul,2
3573,4486,Jet Airways,18/05/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,15544.0,Medium,7
3574,4487,IndiGo,27/05/2019,Delhi,Cochin,DEL → COK,21:05,00:20 28 May,3h 15m,non-stop,No info,5601.0,Short-haul,3
3575,4488,IndiGo,3/04/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,3419.0,Short-haul,2
3576,4489,Air Asia,27/04/2019,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14h 30m,1 stop,No info,6451.0,Long-haul,14
3577,4490,Air India,12/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 13 May,28h 20m,2 stops,No info,12592.0,Extreme duration,28
3578,4491,Air India,24/06/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,6961.0,Short-haul,2
3579,4494,SpiceJet,15/05/2019,Delhi,Cochin,DEL → MAA → COK,15:45,22:05,6h 20m,1 stop,No info,7947.0,Medium,6
3580,4495,Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,21:00,7h,1 stop,No info,13587.0,Medium,7
3581,4496,SpiceJet,15/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,3841.0,Short-haul,2
3582,4497,IndiGo,21/06/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 22 Jun,2h 40m,non-stop,No info,4804.0,Short-haul,2
3583,4498,Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 10 May,8h 40m,1 stop,In-flight meal not included,8586.0,Medium,8
3584,4499,IndiGo,1/03/2019,Kolkata,Banglore,CCU → BLR,20:25,23:05,2h 40m,non-stop,No info,4778.0,Short-haul,2
